valence,arousal,dominance,text,norm_Valence_M,norm_Arousal_M,norm_Dominance_M
0.540832067924467,0.35422753339464014,0.5622104372490536,"Beyond these two sources, there is virtually no terrorist activity in the world, with the possible exception of localized disputes such as in Northern Ireland and occasional domestic episodes in various places involving isolated disaffected groups.",0.48,0.5,0.4775
0.4331943206489086,0.4724546605721116,0.4849641341716051,"Before 9/11, terrorism was confined to a small number of extremist individuals, loosely linked by radical Islam and hatred of Israel and its sole supporter, the USA.",0.475,0.525,0.5
0.6282715996106466,0.39669806758562726,0.6884389321009318,Harmonic Structure and Form,0.55,0.425,0.475
0.5480992453438895,0.32670874893665314,0.5694662268672671,"As Example 10 shows, the chords are more-or-less in duple meter (4/8 and 2/8) with one “hiccup” occurring in the 5/8 measure.",0.525,0.475,0.475
0.539974719285965,0.3104506452878316,0.6064697802066803,"Note that the initial G♯ is a pickup to the section in C♯, which fills in the whole-tone descent from E♭ to C♯ with the intervening fourth.",0.5,0.47,0.5
0.5888849124312401,0.40046678110957146,0.704816646873951,"E♭, furthermore, is not convincingly established as a dominant-functioning tone at all.",0.475,0.55,0.5
0.5572265055444505,0.318744843756711,0.6193336149056753,"Hence, measures 155-210 constitute the bass progression B-E♭-D♭-B; the same stepwise descent (E♭-D♭) occurred in the first theme group while F rather than B was being prolonged.",0.5,0.4,0.55
0.6521370261907578,0.46291692182421684,0.6919432803988457,"“a transformation in rhythm and contour of the second head-motive of [the first-theme],”",0.5,0.4375,0.5
0.50102798640728,0.25148776173591614,0.5667257308959961,"Wilson, 182.",0.5,0.475,0.5
0.5330812595784664,0.35384174808859825,0.652541346848011,The second section of the development is in C♯ (which is sometimes spelled D♭).,0.475,0.4,0.4499999999999999
0.5534742318448567,0.33957302286511376,0.594967897449221,"Although the C♯ major chord in measure 293, preceded by A♭ major (V) in measure 285, suggests C♯ as tonal center, the tonality is not strongly established until measure 303.",0.5,0.5275,0.5825
0.5516809872958971,0.3522072700054749,0.6466912381027056,"The third section of the development takes the trombone motive from the transition between the first and second sections of the exposition shown in Example 12, transposed to begin on F, and turns it into a fugato sequence, reproduced in Example 17.",0.5,0.53,0.5625
0.6033637246915272,0.3469471825020654,0.6413408901010241,"In the recapitulation of this theme, shown in Example 19, the first chord is an F-major chord, and the A♭ is replaced by A♮ in the melody.",0.4775,0.4549999999999999,0.545
0.5581218139691786,0.34748647565191443,0.5953854837200858,"The abbreviations FTG and STG stand for First Theme Group and Second Theme Group, respectively.",0.5,0.4375,0.5
0.6236210732083571,0.3491565291034548,0.6455305485348952,"While “tonality” in this piece (and in Bartók’s music in general) is quite different from its classical interpretation, we find that the harmonic structure is at least analogous to the standard sonata-form structure.",0.525,0.4499999999999999,0.5
0.6144028471575843,0.356187062131034,0.6471502416663699,"Bartók has often applied a tonic-dominant relationship to a pitch-class and its tritone partner, and even admits to using that as a compositional framework in his fifth string quartet.",0.475,0.475,0.525
0.6334126970984719,0.33609146828001196,0.6787669685753909,"The Introduction does not relate thematically to any of the main sections of the movement—in fact, it is the third movement that draws its thematic material from this section—but the harmonic and motivic principles at play here foreshadow some important elements of the entire piece.",0.5,0.5,0.5
0.5471110535519463,0.367239348590374,0.5760568742241178,"The pentatonic set here is exclusively a pitch-class set, and its incarnations throughout the movement are devoid of any connotations associated with the pentatonic scale.",0.5,0.475,0.525
0.5865860879421234,0.3302144100268682,0.6410296221574148,Example 5 shows the true dominance of the perfect fourth; the set created is a ten-note set derived by stacking fourths.,0.475,0.475,0.475
0.5592257036612585,0.29705390563377965,0.6428011197310227,If we begin from the final D♯ and ascend the circle of fourths until we reach C we obtain the entire set presented in this example.,0.5,0.5,0.525
0.5850745060227134,0.36374376036904077,0.6399463984099302,What exactly is the debate between colorlessness vs color and more specifically can black and white be considered non-colors?,0.475,0.525,0.5
0.5780144882829565,0.35844218730926514,0.6181800977179879,"Wearing black and white also marked the distinction of labor between men and women and in a highly rigid and segmented society, the wearing of different colors seemed the most obvious way to do so.",0.475,0.475,0.525
0.6173539276306446,0.338961287186696,0.6669357785811791,"Above all, it is believed that the expanse of literacy and the printed word, mainly the newspaper, had a profound effect in influencing the choice of black and white.",0.5825,0.5825,0.625
0.561651702110584,0.35756286061727083,0.593194319651677,The explosion of mass production and printing allowed for a plethora of colorful advertising and consumer goods which came to be known as kitsch.,0.5825,0.5825,0.555
0.5722970604896546,0.3719816625118256,0.6286279042561849,"Greenberg continues by saying, “Kitsch, using for raw material the debased and academicized simulacra of genuine culture, welcomes and cultivates this insensibility.",0.5,0.4175,0.5425
0.5651860356330871,0.40819321274757386,0.5747759521007538,Kitsch is the epitome of all that is spurious in the life of our times.,0.475,0.5,0.55
0.5796276251475017,0.4080593725045522,0.6346150875091553,"“The predominance of color at the expense of drawing is a usurpation of the relative over the absolute, of fleeting appearance over permanent form, of physical impression over the empire of the soul”",0.4725,0.4725,0.5825
0.5258699953556061,0.3176325942788805,0.5644748679229191,"It is neither grey white, nor vory white, but pure white.",0.5,0.4449999999999999,0.5
0.5534152102011901,0.35792146852383244,0.5667317303327414,"We have superceded both the ‘brown’ of decadence and classiscm and the ‘blue’ of divisionism, the cult of the blue ky, the gods with green beards and the spectrum.",0.55,0.5,0.625
0.6124983032544454,0.33472445607185364,0.6416592200597128,WHITE pure white.,0.47,0.53,0.5
0.5726163387298584,0.3434834735734122,0.5752324972833905,For these reasons black and white have been placed at the top of the hierarchy of colors.,0.525,0.475,0.525
0.601580411195755,0.3045395687222481,0.5992534309625626,There are 13 AVAs in Sonoma County.,0.5,0.4499999999999999,0.5
0.5938475330670675,0.3416171164976226,0.6101181324985292,"In a way, all this tries to approach terroir from a slight distance; plus the historical distinctions between the two premium distinctive varietal regions, Napa county and Sonoma county.",0.4649999999999999,0.4649999999999999,0.535
0.6322659359258764,0.3918619278599234,0.6452429364709293,"Sonoma County, with roughly half of the wineries of Napa County, wins roughly twice as many gold medals in national and international wine competitions.",0.65,0.575,0.575
0.5512823114792506,0.41891091962655386,0.6253911932309468,"I disagree, but I am eternally hopeful, optimistic that the Sonoma County Vintners will inject a little passion and not more of the same old staid and boring in their marketing communications.",0.53,0.53,0.5
0.640702907528196,0.33086730326925007,0.6746176268373217,"Honore Comfort, Executive Director of the Sonoma County Vintners Association and an outstanding representative for Sonoma County wines noted this: "".",0.5275,0.4449999999999999,0.5275
0.6026613910992941,0.3551518569389979,0.6624226272106171,"They point to the prestige that the ""Napa Valley"" designation carries.",0.53,0.4675,0.53
0.617633215690914,0.33750080748608235,0.6483278274536133,"The vintners in Sonoma County simply can't make a case for ""Sonoma County"" having any meaning or for a region as vast as ""Sonoma County"" delivering any degree of quality to the grapes.",0.5,0.5,0.5
0.6482025225957234,0.3827731351057688,0.6062460601329803,"It also is a 'social promotion' in the sense that great Sonoma wines that now are forced to use ""Sonoma County"" will be giving some of their credibility to their lesser neighbors.",0.525,0.55,0.575
0.6472107470035553,0.31381357709566754,0.6636901365386115,"I completely agree with you when you state: ""Such an association will not be made with 'Sonoma County' wines...ever.""",0.4499999999999999,0.5,0.6
0.5525933901468912,0.3216025171180566,0.583454846094052,"I was disappointed, though not surprised, to see that today a conjunctive labeling law dictating that ""Sonoma County"" be placed on every label on wines produced from grapes grown in Sonoma County was unanimously passed by the California Legislature .",0.4,0.525,0.475
0.5308598715525407,0.3644598860007066,0.5707532396683326,Tom said... Seems like some old geezers are filling their pockets with some major greenbacks getting this bill passed through.,0.4,0.525,0.4499999999999999
0.575411899222268,0.367637574672699,0.6822058525350359,"You do have a few valid points but they too may be predicated on false premise, I do not claim to be the all knowing expert.",0.4499999999999999,0.575,0.4499999999999999
0.5788551320632299,0.33630787829558056,0.6647362212340037,It does not preempt a state law that allows direct shipping.,0.4499999999999999,0.4499999999999999,0.5
0.5070584639906883,0.34469589963555336,0.5446600094437599,"No it doesn't ""amend"" the faa act.",0.4375,0.405,0.53
0.5007543414831161,0.32177694141864777,0.622558981180191,It overrides it entirely.,0.4499999999999999,0.5,0.5
0.6074837123354276,0.38275090977549553,0.63825806727012,"More importantly, the very language of H.R. 5034 gives states the explicit right to discriminate against out-of-state wine shippers.",0.4,0.5,0.55
0.6093352569474114,0.39176036914189655,0.5659452146954007,"The El Rancho Vegas (1941) was the first, followed by the Last Frontier (1943).",0.5,0.4499999999999999,0.475
0.6492158571879069,0.48296387328041923,0.6199760238329569,"When the Flamingo opened in December 1946, it did so with Hollywood flair and the new Vegas flash.",0.525,0.5,0.5
0.5549134675945554,0.3852928238255637,0.6219954469374248,"That, combined with the formation of the Nevada Gaming Control Board, would signal the beginning of the end for heavy mob influence in the city.",0.5,0.5,0.475
0.6337280511856079,0.388873827457428,0.6835397124290467,What was once a sure thing became much more competitive.,0.425,0.525,0.4499999999999999
0.6262791539941516,0.4051998034119606,0.5667231742824826,"This trend has led to many more demolitions, including the Dunes (replaced by Bellagio), Aladdin (the new Aladdin) and Sands (Venetian) hotels.",0.4775,0.41,0.5
0.6798149347305298,0.33995526685164523,0.6109284850267264,"Over 20,000 additional hotel rooms have been added in a few short years, including resorts in Summerlin and Lake Las Vegas.",0.625,0.55,0.575
0.6778436211439279,0.39838201380692995,0.6805117107354678,"Still, the future of Las Vegas is sure to be determined as much by the pioneering spirit that built the city as by anything else.",0.575,0.4499999999999999,0.6
0.6471402668952941,0.35888272285461426,0.6183005571365356,"It was not until 1829 that Rafael Rivera, a Mexican scout, found a spring-fed valley and dubbed it Las Vegas — a Spanish name that leaves many modern visitors wondering exactly where “the meadows” really lay.",0.55,0.475,0.55
0.6064564511179924,0.40420641584528816,0.656944152381685,"Despite the fact that the local land was rich in silver, by 1865 most of the mining traffic through Las Vegas was of prospectors headed to California or Northern Nevada in search of gold.",0.525,0.475,0.5
0.5514219857397533,0.35866951800528024,0.6029521354607174,"Construction on Hoover Dam (originally Boulder Dam, subsequently renamed for the president who authorized the project) began in 1931 in a canyon 45 miles (72 km) southeast of Las Vegas.",0.5,0.475,0.5
0.5280298572920618,0.4627102443150112,0.5932764098757789,"As a homosexual, one risks horrifying their parents, other family members, and friends to the point of losing all contact with them, ruining their career, being condemned by their religion, being beat up for publicly displaying their sexuality, and much much more.",0.4,0.525,0.4499999999999999
0.665995579212904,0.35550455329939723,0.6236186102032661,"This shows that not only did Plato consider it normal for a male to be attracted to another male, he also believed that it began at a very young age, as the word “boyhood” signifies.",0.5,0.475,0.4499999999999999
0.6739442149798075,0.34721745923161507,0.5619004815816879,“They’re not like ‘My child’s going to be gay!”’,0.425,0.65,0.55
0.5236616358160973,0.43033503741025925,0.5518185757100582,"Therefore, from the evolutionary standpoint, homosexuality becomes one of the disadvantageous traits.",0.5,0.5,0.5
0.5713015720248222,0.34830785542726517,0.6143745668232441,"(However, for the purposes of this paper, homosexuality will be looked at solely in terms of men).",0.5,0.375,0.475
,,,“same”,0.5,0.475,0.5
0.5942804045402087,0.4097116148242584,0.5875502847708188,"It was also in the 1800s when the debate itself over the cause of homosexuality was started by Magnus Hirschfeld, a physician, sex researcher, leading sexologist, homosexual, and founder of the first gay rights movement in Germany, who believed that homosexuality was biological in nature (Marcus 10).",0.5225,0.5,0.5
0.5915153697133064,0.368745194748044,0.6651370773712794,"Then in the case of TGI Friday's or other brands that offer free product or discount coupons, you are essentially buying them again.",0.4725,0.5825,0.61
0.6307370513677597,0.33836754721899825,0.6267108346025149,"If I were to fulfill that role for him, I would have told him to go low key with this decision and let it be led by his new team.",0.525,0.55,0.575
0.6113525480031967,0.2999973567202687,0.6113907881081104,"He's also managed to surround himself with people who understand business, but I'm starting to wonder if he's lost a bit of understanding of American culture.",0.4449999999999999,0.555,0.5
0.607028278708458,0.3894926618784666,0.6299812465906143,"Lebron didn't play college basketball, he went straight from high school to the pros, and since joining the Cleveland Cavaliers he's won exactly zero NBA champions.",0.4499999999999999,0.525,0.5
0.5764156778653463,0.4131177630689409,0.6304383277893066,Earlier this week Lebron jumped on Twitter and quickly gained a massive following.,0.61,0.61,0.555
0.6496729369346912,0.4229685595402351,0.651324022274751,"Many of our critics say that you and I who love animals attribute intelligent and sensitive qualities to “stupid, non-feeling” animals.",0.5,0.53,0.53
0.4699159363905589,0.38816330830256146,0.5501094162464142,"“stupid, non-feeling”",0.25,0.5,0.5
0.6234735250473022,0.3249087050557137,0.6347103118896484,"Beckett and Joyce, among others, had to leave their homeland to understand it —  and to be understood.",0.4499999999999999,0.5,0.5
0.6804030452455793,0.41107294460137683,0.641279453323001,"And in this city, where literature and theater have historically dominated the scene, visual arts are finally coming into their own with the new Museum of Modern Art and the many galleries that display the work of modern Irish artists.",0.6075,0.3924999999999999,0.5
0.48823605105280876,0.3519172929227352,0.5596907772123814,"And while multinational chains have made inroads, they seem less blatant here than elsewhere.",0.5225,0.4549999999999999,0.5
0.5935481548309326,0.3395648494362831,0.6049027621746064,Dublin’s food has undergone a metamorphosis.,0.4725,0.5,0.5
0.7453600764274597,0.2861798107624054,0.6822019934654235,The proverbial hospitality and warm welcome are still here.,0.6875,0.53,0.5
0.5816731154918671,0.4367296099662781,0.57075763742129,Religion and respect for parents has not yet gone out of fashion.,0.55,0.525,0.525
0.5774854464190347,0.40964317534651074,0.6106840201786586,And young graduates are not leaving now — multinational corporations and European Union investment mean there are plenty of opportunities for them at home.,0.575,0.525,0.55
0.5855536311864853,0.3484644861891866,0.6310856565833092,"But in fact, once news of the handover vanished from the front pages, the people of Hong Kong returned to their usual topics of conversation: the economy and the price of housing.",0.475,0.275,0.575
0.6919421042714801,0.4565132090023586,0.5963901856115886,With its vibrant atmosphere and night-and-day activity it is an intoxicating place.,0.65,0.625,0.525
0.5539652506510416,0.327589128476878,0.6027867483596007,"To alleviate the problem, the government has become the city’s major landlord with the construction of massive apartment blocks that, though they have every modern facility, average only 9 square m (100 square ft) in size.",0.525,0.425,0.525
0.5572003296443394,0.29242714068719317,0.5617463631289346,"Of Hong Kong’s population, 98 percent are Chinese.",0.5,0.5,0.5
0.6026121188293804,0.33118748190728103,0.6565005427057092,"The Chinese people have been described as hardworking and pragmatic, attitudes that have contributed to Hong Kong’s success.",0.6,0.5,0.55
0.5936893373727798,0.33703814167529345,0.5920311510562897,"Across Victoria Harbor, connected by ferry and the MTR rail line, is the Kowloon peninsula with its hotels, nightlife, and almost non-stop shopping.",0.53,0.53,0.53
0.5705640927470964,0.34684518172309314,0.598269966655764,"Into the Initiative's underground bunker: Then, from the bathroom-Initiative across the hall: Into his parent's basement: And into an ice cream truck: Past the the come-hither lesbians: Through the back of the ice cream truck: By means of a passage: That returns him to you guessed it his parents' basement: In which he exits the same door he originally entered it from Buffy's house only to end up in the halls of Sunnydale High and (shortly) an Apocalypse Now parody: The only difference between what Whedon did and Urbino is that you could travel through the side streets of Urbino with a camera and accomplish such feats (minus the Coppola) without needing to cut once .",0.475,0.5,0.5
0.6609552130103111,0.39989337138831615,0.7295881658792496,The effect of not being on vacation in Italy on a man with a tall stack of papers to grade.,0.425,0.425,0.4499999999999999
0.561398558318615,0.34418228901922704,0.6187975093722343,"The region is poor (though not so much as I thought) and poorly serviced by internet and wifi: there's a router up the hill from her which sometimes provides wifi, but only then into a loft too unbearably hot to occupy during the day.",0.385,0.545,0.4075
0.5263405561447143,0.39268759042024615,0.5684133350849152,"In fact, Communists in the PRC in the 1970s reclaimed her as a feminist symbol for women who rebel against the patriarchy.",0.545,0.4775,0.545
0.6267834348337991,0.4129893481731415,0.6181767625468118,"She took on the virtues of a traditional Chinese female, particularly forbearance”.",0.5825,0.375,0.5425
0.603663344726418,0.3769362735928911,0.6414713001612461,"While both stories each characterize Madame White Snake fairly consistently within their narratives, the uneven characterization in film noir perhaps mirrors the evolution of her character over time: readers may not be sure whether she is a pure villainess or whether she is a good wife who is badly treated by society, because there is evidence of both throughout her legend.",0.53,0.53,0.47
0.5265926122665405,0.34610554203391075,0.6018264666199684,He is weak-willed and not particularly useful.,0.375,0.55,0.5
0.5590629407337734,0.4208667038806847,0.5923985977258001,"“Those creatures took advantage of your fair looks and tempted you. But you, yourself, owing to a lack of courage and spirit, fell victim to their temporary form”",0.4,0.5,0.475
0.7170368731021881,0.37937262654304504,0.7759789973497391,But are the morals of these stories entirely sincere?,0.5,0.5,0.5
0.7236713575465339,0.38505063072911333,0.6826400831341743,"For more than 60 years, caring and concerned wildlife lovers like yourself have supported our mission to educate, inspire and assist individuals and organizations to conserve wildlife and other natural resources and to protect the earth’s environment in order to achieve a peaceful, equitable and sustainable future.",0.535,0.4649999999999999,0.4649999999999999
0.6812452860176563,0.3931145747192204,0.6815342139452696,"When you use the attractive wrapping paper and gift tags, you will be helping us spread the word about saving America’s wildlife treasures and their habitat.",0.575,0.575,0.525
0.6622442851463953,0.3382732601215442,0.6823263963063558,"""He's a good defender, he has a good arm, he plays the tough right-field position and plays it well.",0.625,0.55,0.575
0.6172057241201401,0.37894586380571127,0.6508000735193491,"Bengie is expected to be activated from the disabled list today, giving the Angels both Molina brothers on the active major-league roster for the first time.",0.5225,0.5225,0.5
0.6498361974954605,0.2992536239326,0.7337021380662918,"""I understand baseball moves, I've been through this before,""",0.525,0.525,0.6
0.6066765568473123,0.33480507270856336,0.6656233993443575,"""I understand baseball moves, I've been through this before,"" said Fabregas, who is headed for his eighth major-league team.",0.575,0.55,0.575
0.6378525545199712,0.3648139275610447,0.6275152961413065,"The French ice dancers, Marina Anissina and Gwendal Peizerat, later won the gold over a Russian team.",0.525,0.5,0.5
0.4488535676151514,0.45165802761912344,0.5262385368347168,"If convicted of the charges against him -- conspiracy to commit wire fraud and conspiracy to commit bribery, both felonies _ Tokhtakhounov faces maximum prison time of 10 years and a fine of $500,000 or more.",0.425,0.525,0.575
0.38415127779756275,0.4169839971831867,0.5533829118524279,"""She's a scapegoat and a target of a corrupt system and was unfairly singled out.""",0.3325,0.5825,0.5425
0.5290289527426163,0.40653627800444764,0.5484884095688661,"Since the collapse of the Soviet Union, he has been implicated in arms trading and Russian art smuggling, and in the Russian news media he was accused of complicity in a plot to extort $10 million from the head of a Russian sports foundation.",0.385,0.4775,0.4549999999999999
0.5488194927573204,0.40108719766139983,0.5789669245481491,"The second mobster told Tokhtakhounov that the federation official ""is close to us -- he is a good guy, he will do it.""",0.5,0.5275,0.5825
0.6392036318778992,0.32540614902973175,0.5920591592788697,"He added: ""Everything is going the way you need it.""",0.5825,0.4575,0.625
0.807305097579956,0.3468071222305298,0.6881987849871317,"""one is ours, and the other our friends will give them.""",0.525,0.475,0.575
0.6179011836647987,0.381273977458477,0.6083718836307526,"""The French have nothing but the ice dancing,""",0.5,0.4649999999999999,0.535
0.5536169175590787,0.44972812277930124,0.6464932220322746,"""This is a criminal act and it certainly puts things in a different league,""",0.25,0.525,0.475
0.5645747466219796,0.4364095826943715,0.6456495258543227,"""This is a criminal act and it certainly puts things in a different league,"" Howard said.",0.4575,0.5425,0.5825
0.5901289514519952,0.3266802667216821,0.5880805199796503,"In remarks during a ribbon-cutting ceremony here on Wednesday, Gov. George E. Pataki said he expected the facility to generate thousands more jobs in the Hudson Valley area for contractors and suppliers catering to the factory.",0.5,0.4499999999999999,0.5
0.6424100071191787,0.3881144344806671,0.6260347545146943,"He praised IBM for being ""a critical partner in our economic development efforts"" in New York state.",0.575,0.525,0.55
0.5845521905205466,0.36349291828545655,0.6289693171327765,"""The diversity is the big difference with this plant,"" said Richard Doherty, president of Envisioneering, a research firm.",0.5,0.4499999999999999,0.525
0.5915146345893542,0.3785146002968152,0.6699433103203773,"Human operators are there to monitor the systems, catch errors and fine-tune the production process for maximum efficiency.",0.55,0.5,0.625
0.716930165886879,0.3621046245098114,0.6972247213125229,They look more like workers in a bakery.,0.47,0.5,0.53
0.6017004624009132,0.39702586829662323,0.6250877141952514,"Yes, said Richard Brilla, director of the new facility, ""but the donuts are a lot more costly here.""",0.475,0.5,0.55
0.5694521427154541,0.4087091460824013,0.6069594860076905,"""and that's a big motivational factor for us.",0.575,0.475,0.5
0.48218169808387756,0.3988944172859192,0.5590938866138458,"""It gets a little fake when you have billboards and a campaign,""",0.41,0.5225,0.4775
0.6355113128821055,0.35507961610953015,0.5978606541951498,"""The people of Miami and the people of the University of Florida wanted us to have it for a long time, but it wasn't going to happen with the 11-game format.""",0.4275,0.4649999999999999,0.535
0.589969644943873,0.31282111754020053,0.6424712538719177,Karen Rosen writes for The Atlanta Journal-Constitution.,0.5,0.5,0.525
0.6329776259029612,0.37917075262350197,0.6226490297738243,"HOW TO SELECT As the gourd ripens, its color changes from near white-pale green to vivid green, often flecked with yellow, and eventually bright orange.",0.5,0.53,0.53
0.48909188129685144,0.38360074162483215,0.6274492984468286,"They are frequently blanched or salted and left to macerate for up to an hour, then rinsed and patted dry to tame the bitterness.",0.4649999999999999,0.5,0.535
0.641578922146245,0.34652690981563766,0.6132492972047705,"SAN FRANCISCO -- A staple of Chinese and Indian cooking, these gourds (botanically, Momordica charantia) with skin like toads grow on climbing vines that can reach 12 feet.",0.525,0.525,0.5
0.6480170823633671,0.34145374596118927,0.6545002050697803,"That may well be the best-known kitchen in America, since it became the site of the ""French Chef"" television programs, which started airing in 1962.",0.5,0.47,0.53
0.6170463330215878,0.346176920665635,0.6520421769883897,"As reinstalled in Washington, the kitchen should be as we all remember it from countless TV shows, ""right down to the toothpicks.""",0.5,0.525,0.575
0.6619239449501038,0.4564271420240402,0.6396105421913995,Child will go to the capital for the debut of the exhibit right after the Maine birthday bash.,0.525,0.525,0.5
0.639553926885128,0.32398405733207863,0.654376283288002,"But since it's the middle of summer, I am adding fresh corn to it"" -- plus a dollop of caviar for good measure.",0.61,0.5275,0.5
0.6212794687598944,0.34994116239249706,0.6381966508924961,"In the same vein, Gras is tweaking her salade nicoise, and Jeanminette is adapting her mousse au chocolat to become a spectacular six-layer pecan marjolaine.",0.5,0.525,0.4499999999999999
0.800378292798996,0.2818816304206848,0.8260235786437988,Words of wisdom,0.5625,0.5,0.595
0.7604389786720276,0.40352246165275574,0.8472569584846497,No snacking,0.425,0.5,0.625
0.6992169530952678,0.34035040569656033,0.6293878940974965,It's easy to imagine what Bay Area chefs like Alice Waters or Michael Mina might have to say about Julia Child on her 90th birthday.,0.5,0.4175,0.555
0.5758044481277466,0.35607676605383554,0.5775319755077362,"The NMFS estimates that in 2000, more than 16,000 tons of Chilean seabass were legally caught from an internationally regulated harvest area in the Antarctic Ocean.",0.425,0.55,0.575
0.5527920595237187,0.3888348511287144,0.5700865302767072,"""We are also taking a real hard look currently at almost all species of shark, though we haven't made a formal statement about that.""",0.5,0.5,0.53
0.5972604274749755,0.3380735620856285,0.5932644724845886,"Whole Foods Markets, with 133 stores nationwide, also does not sell Chilean seabass.",0.4375,0.47,0.5
0.6356579760710398,0.3129803587992986,0.640871395667394,"In 2000 and 2001, the Packard Foundation awarded $26 million in marine fisheries conservation grants.",0.625,0.5,0.55
0.6226937452952067,0.38137430797020594,0.6735722641150157,"""Making sure that practicing psychologists are giving patients interventions based on the best available psychological science should be the APA's priority,""",0.55,0.575,0.6
0.5946553548177084,0.38403594880192365,0.6304006764182338,"""Making sure that practicing psychologists are giving patients interventions based on the best available psychological science should be the APA's priority,"" argues Emory University's Scott Lilienfeld, president of the Society for a Science of Clinical Psychology (SSCP).",0.5725,0.535,0.5
0.5182902008295059,0.5037073701620102,0.5559230983257294,"More than any philosophical betrayal of psychology, RxP opponents fear that the movement will undermine the science they love.",0.35,0.55,0.4499999999999999
0.5294271912425756,0.39648255705833435,0.5630745682865381,"They believe that if prescriptive authority becomes the norm, biomedical requirements will inevitably seep into the psychology curriculum, at the expense of traditional psychological science and methodology.",0.5,0.5,0.5
0.580327971623494,0.3789242460177495,0.5966076690417069,Lilienfeld feels that many clinical psychologists already receive inadequate training in fundamentals such as research design and evaluation.,0.5,0.47,0.5625
0.6551949401696523,0.3584414521853129,0.6249813934167227,EDITOR: Visit The New York Times Syndicate Web site at http://www.nytimes.com/syndicate for more information on SCIENTIFIC AMERICAN NEWS SERVICE and other features.,0.5,0.4549999999999999,0.5
0.6480900049209595,0.2931971975735256,0.6068093819277627,"In Karnes, Tibbets found a kindred spirit -- and a handball partner.",0.525,0.5,0.5
0.5766782999038697,0.41669809222221377,0.6227477669715882,"Tibbets was a decorated, top-gun pilot, but Karnes could wrangle the military rule book as well as Tibbets could fly.",0.4499999999999999,0.4499999999999999,0.4499999999999999
0.7494925558567047,0.3503742665052414,0.5857400596141815,I was very lucky to have Tom.,0.65,0.65,0.5
0.4678546679871423,0.3574633449316025,0.5295434083257403,"Karnes hated to pry, and skimmed over personal portions of the letters.",0.4499999999999999,0.475,0.4499999999999999
0.599027965750013,0.3615459203720093,0.6536448683057513,On his metal desk were names of military men being ordered into the organization.,0.5,0.525,0.5
0.4854522262300764,0.5493109609399524,0.5398431633199964,"He said that they had split the atom and that we were going to drop an atomic bomb,""",0.4449999999999999,0.555,0.555
0.5460249266841195,0.349826381965117,0.588011386719617,"Karnes handed out bunk assignments, choosing the mess officer, Chuck Perry, to share his tent.",0.5,0.5,0.55
0.4528339318931103,0.4706765189766884,0.519963089376688,The crew slipped on dark glasses to prepare for the blinding flash of the bomb.,0.425,0.55,0.4499999999999999
0.5459513480846698,0.4418420654076796,0.5776473719340104,"When the bomb exploded as planned 1,890 feet over Hiroshima, Tibbets' mouth tingled, and he tasted the lead fillings in his teeth.",0.425,0.575,0.5
0.5985172918209662,0.3921901491972116,0.58302130148961,The crew was horrified by the purple mushroom cloud that climbed to 10 miles and looked as if it would engulf the Enola Gay.,0.3249999999999999,0.65,0.375
0.4492720179259777,0.3645817320793867,0.51510314270854,"Three days later, another B-29 from the 509th bombed Nagasaki.",0.3325,0.5,0.4175
0.48454696498811245,0.40819912403821945,0.5265336818993092,"Five days later, Japan surrendered and World War II was over.",0.575,0.55,0.525
0.6271398663520813,0.34836187958717346,0.561621904373169,"“Nathan,”",0.5,0.47,0.5
0.6538098342716694,0.3733918331563473,0.5994543060660362,“Rachel met someone last night whom it is best never to meet.,0.375,0.575,0.475
0.39006611704826355,0.35616689920425415,0.5073916018009186,"“Just ignore that,” he told me.",0.4275,0.3575,0.5725
0.5594559013843536,0.2854154109954834,0.6647695899009705,He parked and got out.,0.475,0.4499999999999999,0.575
0.5775357683499655,0.36497121055920917,0.6467557549476624,"Inside, the building opened up.",0.4775,0.4325,0.4775
0.6043426930904389,0.3599578201770782,0.6886998176574707,"Even when he talked, he hardly opened his mouth.",0.5,0.4499999999999999,0.475
0.623216062784195,0.2512079328298569,0.5921241641044617,The two glanced at each other.,0.525,0.5,0.5
0.6095423499743143,0.2607563758889834,0.6028179029623667,Let’s go.”,0.575,0.525,0.55
0.41536771399634226,0.3814269942896707,0.4636558209146772,"The yellow of this sky wasn’t just smog: it had a leeching, heavy dimness.",0.3125,0.53,0.375
0.5828452035784721,0.33169791599114734,0.6062231494320763,"Leaning from the rough-hewn window of one building on our right was something with long, green hair draped across the seven gangly arms hanging from its windowsill.",0.5,0.4075,0.5
0.6612112820148468,0.39173030853271484,0.6548937186598778,"“We, and thousands like us, have been living separately as long as there has been a human society,”",0.4375,0.5,0.47
0.48238900303840637,0.19820739701390266,0.5086580365896225,"“It’s from Mitch,”",0.5275,0.4449999999999999,0.5275
0.6011594533920288,0.3129078845183055,0.5990038613478342,What you may call me is Nepthys.”,0.5,0.4725,0.5275
0.5082217520650696,0.3997217092443915,0.5425599725807414,"“Just at this corner,” he said, interrupting my immanent panic attack, “we’re going to stop and turn three times widdersh – er, counterclockwise, then face east.",0.5,0.5625,0.5625
0.5125544294714928,0.30855428241193295,0.541240070015192,"When it had all burnt, a thin outline of a doorframe appeared on the wall across from our corner.",0.475,0.425,0.4499999999999999
0.631010029051039,0.2812776250971688,0.6405841178364224,"Its arms were thin and long enough to reach any herbs from its cushion in the center of the cart, and with its long, many-shouldered pole of a torso, it rose over our heads even while seated.",0.5,0.5,0.5
